budget,method,task,regime,seed,episode,accepted,breach,gated_success,gated_utility,predicted_revision_risk,realized_revision_risk
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,4,2,1,0,0.670945,0.631695,0.000000,0.027494
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,4,3,1,0,0.674283,0.657524,0.000000,0.027175
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,4,4,1,0,0.672070,0.666819,0.000000,0.004928
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,4,5,1,0,0.695797,0.691957,0.000000,0.020859
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,4,6,1,0,0.633882,0.631296,0.000000,0.032424
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,4,7,1,0,0.675542,0.654535,0.000000,0.026587
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,5,0,1,0,0.675704,0.656863,0.000000,0.028581
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,5,1,1,0,0.700695,0.672214,0.000000,0.026731
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,5,2,1,0,0.683374,0.664685,0.000000,0.023899
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,5,3,1,0,0.656833,0.643364,0.000000,0.032786
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,5,4,1,0,0.675960,0.639874,0.000000,0.042967
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,5,5,1,0,0.657021,0.670148,0.000000,0.015052
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,5,6,1,0,0.681584,0.652729,0.000000,0.033286
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,5,7,1,0,0.683972,0.675541,0.000000,0.026240
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,6,0,1,0,0.677138,0.641929,0.000000,0.034236
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,6,1,1,0,0.645420,0.635927,0.000000,0.027105
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,6,2,1,0,0.686426,0.672391,0.000000,0.025199
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,6,3,1,0,0.649534,0.638073,0.000000,0.013718
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,6,4,1,0,0.668492,0.665429,0.000000,0.017451
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,6,5,1,0,0.665583,0.641084,0.000000,0.049041
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,6,6,1,0,0.660280,0.641489,0.000000,0.021025
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,6,7,1,0,0.697254,0.692183,0.000000,0.021300
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,7,0,1,0,0.641676,0.630831,0.000000,0.033023
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,7,1,1,0,0.681440,0.673849,0.000000,0.015669
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,7,2,1,0,0.668854,0.647727,0.000000,0.021742
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,7,3,1,0,0.685835,0.675974,0.000000,0.026493
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,7,4,1,0,0.686081,0.657811,0.000000,0.032358
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,7,5,1,0,0.710117,0.699567,0.000000,0.016565
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,7,6,1,0,0.670954,0.686282,0.000000,0.021040
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,7,7,1,0,0.658673,0.644343,0.000000,0.020227
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,8,0,1,0,0.673018,0.652223,0.000000,0.032742
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,8,1,1,0,0.693686,0.668379,0.000000,0.025087
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,8,2,1,0,0.681346,0.650320,0.000000,0.031390
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,8,3,1,0,0.673321,0.659704,0.000000,0.028207
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,8,4,1,0,0.671917,0.646536,0.000000,0.033446
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,8,5,1,0,0.686144,0.658463,0.000000,0.040819
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,8,6,1,0,0.676198,0.658159,0.000000,0.040196
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,8,7,1,0,0.662510,0.648699,0.000000,0.031642
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,9,0,1,0,0.646325,0.623894,0.000000,0.034133
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,9,1,1,0,0.657475,0.649994,0.000000,0.030148
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,9,2,1,0,0.680423,0.653925,0.000000,0.045959
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,9,3,1,0,0.685469,0.689517,0.000000,0.029184
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,9,4,1,0,0.663542,0.633588,0.000000,0.056706
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,9,5,1,0,0.663838,0.646869,0.000000,0.034359
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,9,6,1,0,0.677199,0.666192,0.000000,0.042975
0.150000,causal_discovery_revision,deformable_contact_replan,nominal,9,7,1,0,0.667640,0.657829,0.000000,0.015225
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,0,0,1,0,0.627970,0.487984,0.000400,0.063439
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,0,1,1,0,0.613765,0.467313,0.000000,0.071572
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,0,2,1,0,0.649693,0.506220,0.016748,0.064876
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,0,3,1,0,0.622068,0.451750,0.045968,0.100383
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,0,4,1,0,0.637374,0.493937,0.011213,0.066694
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,0,5,1,0,0.598620,0.464520,0.021746,0.069119
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,0,6,1,0,0.661500,0.515699,0.012043,0.065114
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,0,7,1,0,0.643971,0.510100,0.037213,0.072253
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,1,0,1,0,0.626385,0.467813,0.018655,0.077323
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,1,1,1,0,0.639056,0.509804,0.012042,0.060553
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,1,2,1,0,0.592678,0.443012,0.030182,0.078555
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,1,3,1,0,0.648976,0.502189,0.022295,0.070920
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,1,4,1,0,0.616751,0.479863,0.008425,0.060281
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,1,5,1,0,0.656325,0.491228,0.035692,0.069919
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,1,6,1,0,0.642327,0.478820,0.021083,0.087261
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,1,7,1,0,0.631981,0.498843,0.000000,0.059246
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,2,0,1,0,0.587878,0.465595,0.022593,0.054303
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,2,1,1,0,0.609160,0.467900,0.026504,0.063773
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,2,2,1,0,0.605467,0.471304,0.016546,0.061308
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,2,3,1,0,0.628912,0.498362,0.025352,0.064612
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,2,4,1,0,0.653218,0.496555,0.021196,0.065681
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,2,5,1,0,0.639744,0.481991,0.026210,0.079401
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,2,6,1,0,0.617238,0.456334,0.008828,0.079039
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,2,7,1,0,0.642080,0.490294,0.010850,0.083853
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,3,0,1,0,0.595397,0.458233,0.027231,0.067352
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,3,1,1,0,0.638305,0.499212,0.018694,0.072132
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,3,2,1,0,0.617773,0.434390,0.039618,0.097991
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,3,3,1,0,0.606399,0.439502,0.018111,0.081681
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,3,4,1,0,0.644011,0.484279,0.027077,0.076088
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,3,5,1,0,0.629050,0.477811,0.013974,0.082272
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,3,6,1,0,0.646217,0.504015,0.009883,0.078576
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,3,7,1,0,0.619669,0.465173,0.037475,0.079761
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,4,0,1,0,0.630728,0.477014,0.021007,0.068768
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,4,1,1,0,0.606504,0.461098,0.031142,0.066218
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,4,2,1,0,0.617218,0.473795,0.013382,0.070025
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,4,3,1,0,0.643942,0.496595,0.026693,0.081817
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,4,4,1,0,0.622874,0.460311,0.024229,0.070707
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,4,5,1,0,0.632944,0.495986,0.035806,0.068498
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,4,6,1,0,0.610263,0.468365,0.012520,0.068501
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,4,7,1,0,0.620118,0.454248,0.038712,0.074125
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,5,0,1,0,0.629306,0.473184,0.041548,0.072361
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,5,1,1,0,0.615109,0.467810,0.010454,0.071577
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,5,2,1,0,0.656064,0.501622,0.028126,0.053884
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,5,3,1,0,0.611278,0.463759,0.013403,0.066171
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,5,4,1,0,0.606556,0.445998,0.046145,0.071088
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,5,5,1,0,0.631367,0.477966,0.011282,0.064536
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,5,6,1,0,0.621122,0.470384,0.018844,0.088856
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,5,7,1,0,0.643847,0.502186,0.025412,0.079457
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,6,0,1,0,0.588582,0.431000,0.041838,0.081931
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,6,1,1,0,0.613725,0.444993,0.024594,0.076744
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,6,2,1,0,0.619982,0.469127,0.035688,0.078293
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,6,3,1,0,0.631959,0.470969,0.028791,0.076191
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,6,4,1,0,0.645894,0.524873,0.017895,0.060268
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,6,5,1,0,0.612196,0.472895,0.011402,0.065871
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,6,6,1,0,0.619245,0.473048,0.015534,0.077310
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,6,7,1,0,0.635349,0.488162,0.022288,0.074969
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,7,0,1,0,0.624894,0.477063,0.029724,0.071020
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,7,1,1,0,0.647934,0.489283,0.029390,0.078714
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,7,2,1,0,0.615477,0.453815,0.018867,0.076603
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,7,3,1,0,0.634261,0.498996,0.029347,0.064344
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,7,4,1,0,0.635334,0.480585,0.026671,0.081067
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,7,5,1,0,0.625847,0.489256,0.021815,0.065645
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,7,6,1,0,0.600899,0.430370,0.024380,0.075833
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,7,7,1,0,0.613081,0.469139,0.000000,0.070650
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,8,0,1,0,0.611430,0.472650,0.011469,0.069935
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,8,1,1,0,0.649594,0.504173,0.035296,0.075585
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,8,2,1,0,0.623146,0.476176,0.009286,0.079468
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,8,3,1,0,0.649777,0.530613,0.003408,0.065103
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,8,4,1,0,0.603606,0.474663,0.016372,0.062606
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,8,5,1,0,0.636588,0.477760,0.033017,0.080474
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,8,6,1,0,0.656224,0.510306,0.032406,0.072874
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,8,7,1,0,0.625931,0.479558,0.022359,0.081401
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,9,0,1,0,0.657868,0.509062,0.017548,0.075656
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,9,1,1,0,0.570806,0.420372,0.017648,0.077296
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,9,2,1,0,0.635454,0.489264,0.020746,0.079971
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,9,3,1,0,0.643101,0.484053,0.016246,0.066582
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,9,4,1,0,0.621145,0.472624,0.027870,0.069715
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,9,5,1,0,0.620557,0.459844,0.006244,0.076496
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,9,6,1,0,0.633662,0.495831,0.030437,0.075849
0.150000,causal_discovery_revision,deformable_contact_replan,noisy_observation,9,7,1,0,0.619613,0.466513,0.010797,0.087611
0.150000,causal_discovery_revision,deformable_contact_replan,false_human_hint,0,0,1,0,0.585024,0.350578,0.056306,0.102789
0.150000,causal_discovery_revision,deformable_contact_replan,false_human_hint,0,1,1,0,0.602773,0.360337,0.063376,0.119323
0.150000,causal_discovery_revision,deformable_contact_replan,false_human_hint,0,2,1,0,0.586826,0.351338,0.065930,0.112291
0.150000,causal_discovery_revision,deformable_contact_replan,false_human_hint,0,3,1,0,0.606797,0.383001,0.064910,0.099993
0.150000,causal_discovery_revision,deformable_contact_replan,false_human_hint,0,4,1,0,0.615403,0.377624,0.075687,0.112367
0.150000,causal_discovery_revision,deformable_contact_replan,false_human_hint,0,5,1,0,0.578357,0.339973,0.067069,0.111381
0.150000,causal_discovery_revision,deformable_contact_replan,false_human_hint,0,6,1,0,0.602338,0.363233,0.070430,0.125219
0.150000,causal_discovery_revision,deformable_contact_replan,false_human_hint,0,7,1,0,0.614086,0.358935,0.084979,0.109260
0.150000,causal_discovery_revision,deformable_contact_replan,false_human_hint,1,0,1,0,0.560868,0.308990,0.062011,0.108256
0.150000,causal_discovery_revision,deformable_contact_replan,false_human_hint,1,1,1,0,0.586938,0.347246,0.060548,0.095911
0.150000,causal_discovery_revision,deformable_contact_replan,false_human_hint,1,2,1,0,0.562093,0.312960,0.058302,0.112023
0.150000,causal_discovery_revision,deformable_contact_replan,false_human_hint,1,3,1,0,0.567987,0.325371,0.057283,0.114175
